family,pctid,score,n
Papillomaviridae,86,64,5
Papillomaviridae,83,64,1
Papillomaviridae,100,60,33
Papillomaviridae,99,60,487
Papillomaviridae,98,60,103
Papillomaviridae,97,60,31
Papillomaviridae,96,60,14
Papillomaviridae,95,60,9
Papillomaviridae,94,60,8
Papillomaviridae,93,60,2
Papillomaviridae,92,60,7
Papillomaviridae,91,60,15
Papillomaviridae,90,60,22
Papillomaviridae,89,60,9
Papillomaviridae,88,60,11
Papillomaviridae,87,60,1
Papillomaviridae,86,60,3
Papillomaviridae,85,60,1
Papillomaviridae,100,56,27
Papillomaviridae,99,56,421
Papillomaviridae,98,56,77
Papillomaviridae,97,56,22
Papillomaviridae,96,56,9
Papillomaviridae,95,56,20
Papillomaviridae,94,56,12
Papillomaviridae,93,56,9
Papillomaviridae,92,56,7
Papillomaviridae,91,56,10
Papillomaviridae,90,56,15
Papillomaviridae,89,56,14
Papillomaviridae,88,56,11
Papillomaviridae,87,56,12
Papillomaviridae,86,56,9
Papillomaviridae,85,56,1
Papillomaviridae,84,56,1
Papillomaviridae,81,56,1
Papillomaviridae,100,52,14
Papillomaviridae,99,52,335
Papillomaviridae,98,52,94
Papillomaviridae,97,52,11
Papillomaviridae,96,52,11
Papillomaviridae,95,52,11
Papillomaviridae,94,52,12
Papillomaviridae,93,52,13
Papillomaviridae,92,52,15
Papillomaviridae,91,52,11
Papillomaviridae,90,52,18
Papillomaviridae,89,52,14
Papillomaviridae,88,52,11
Papillomaviridae,87,52,6
Papillomaviridae,86,52,1
Papillomaviridae,85,52,2
Papillomaviridae,84,52,3
Papillomaviridae,100,48,26
Papillomaviridae,99,48,334
Papillomaviridae,98,48,70
Papillomaviridae,97,48,30
Papillomaviridae,96,48,17
Papillomaviridae,95,48,14
Papillomaviridae,94,48,18
Papillomaviridae,93,48,14
Papillomaviridae,92,48,5
Papillomaviridae,91,48,15
Papillomaviridae,90,48,18
Papillomaviridae,89,48,16
Papillomaviridae,88,48,10
Papillomaviridae,87,48,3
Papillomaviridae,86,48,6
Papillomaviridae,85,48,2
Papillomaviridae,84,48,1
Papillomaviridae,83,48,1
Papillomaviridae,77,48,1
Papillomaviridae,100,44,27
Papillomaviridae,99,44,396
Papillomaviridae,98,44,112
Papillomaviridae,97,44,33
Papillomaviridae,96,44,9
Papillomaviridae,95,44,20
Papillomaviridae,94,44,10
Papillomaviridae,93,44,13
Papillomaviridae,92,44,25
Papillomaviridae,91,44,15
Papillomaviridae,90,44,16
Papillomaviridae,89,44,10
Papillomaviridae,88,44,11
Papillomaviridae,87,44,8
Papillomaviridae,86,44,6
Papillomaviridae,85,44,3
Papillomaviridae,84,44,1
Papillomaviridae,83,44,1
Papillomaviridae,100,40,48
Papillomaviridae,99,40,383
Papillomaviridae,98,40,106
Papillomaviridae,97,40,22
Papillomaviridae,96,40,20
Papillomaviridae,95,40,18
Papillomaviridae,94,40,14
Papillomaviridae,93,40,23
Papillomaviridae,92,40,16
Papillomaviridae,91,40,13
Papillomaviridae,90,40,20
Papillomaviridae,89,40,7
Papillomaviridae,88,40,16
Papillomaviridae,87,40,8
Papillomaviridae,86,40,10
Papillomaviridae,85,40,5
Papillomaviridae,84,40,1
Papillomaviridae,83,40,1
Papillomaviridae,100,36,47
Papillomaviridae,99,36,371
Papillomaviridae,98,36,140
Papillomaviridae,97,36,48
Papillomaviridae,96,36,16
Papillomaviridae,95,36,17
Papillomaviridae,94,36,22
Papillomaviridae,93,36,31
Papillomaviridae,92,36,14
Papillomaviridae,91,36,14
Papillomaviridae,90,36,15
Papillomaviridae,89,36,24
Papillomaviridae,88,36,9
Papillomaviridae,87,36,6
Papillomaviridae,86,36,9
Papillomaviridae,85,36,12
Papillomaviridae,84,36,2
Papillomaviridae,83,36,1
Papillomaviridae,81,36,1
Papillomaviridae,100,32,76
Papillomaviridae,99,32,336
Papillomaviridae,98,32,166
Papillomaviridae,97,32,70
Papillomaviridae,96,32,40
Papillomaviridae,95,32,39
Papillomaviridae,94,32,27
Papillomaviridae,93,32,31
Papillomaviridae,92,32,25
Papillomaviridae,91,32,32
Papillomaviridae,90,32,25
Papillomaviridae,89,32,30
Papillomaviridae,88,32,15
Papillomaviridae,87,32,8
Papillomaviridae,86,32,7
Papillomaviridae,85,32,2
Papillomaviridae,84,32,1
Papillomaviridae,83,32,1
Papillomaviridae,100,28,126
Papillomaviridae,99,28,271
Papillomaviridae,98,28,171
Papillomaviridae,97,28,83
Papillomaviridae,96,28,43
Papillomaviridae,95,28,42
Papillomaviridae,94,28,34
Papillomaviridae,93,28,32
Papillomaviridae,92,28,26
Papillomaviridae,91,28,29
Papillomaviridae,90,28,31
Papillomaviridae,89,28,20
Papillomaviridae,88,28,17
Papillomaviridae,87,28,8
Papillomaviridae,86,28,3
Papillomaviridae,85,28,6
Papillomaviridae,84,28,1
Papillomaviridae,81,28,1
Papillomaviridae,100,24,199
Papillomaviridae,99,24,397
Papillomaviridae,98,24,228
Papillomaviridae,97,24,99
Papillomaviridae,96,24,73
Papillomaviridae,95,24,59
Papillomaviridae,94,24,55
Papillomaviridae,93,24,51
Papillomaviridae,92,24,40
Papillomaviridae,91,24,24
Papillomaviridae,90,24,32
Papillomaviridae,89,24,34
Papillomaviridae,88,24,15
Papillomaviridae,87,24,21
Papillomaviridae,86,24,5
Papillomaviridae,85,24,4
Papillomaviridae,84,24,5
Papillomaviridae,83,24,3
Papillomaviridae,82,24,1
Papillomaviridae,100,20,423
Papillomaviridae,99,20,622
Papillomaviridae,98,20,353
Papillomaviridae,97,20,174
Papillomaviridae,96,20,170
Papillomaviridae,95,20,139
Papillomaviridae,94,20,93
Papillomaviridae,93,20,65
Papillomaviridae,92,20,69
Papillomaviridae,91,20,49
Papillomaviridae,90,20,43
Papillomaviridae,89,20,32
Papillomaviridae,88,20,30
Papillomaviridae,87,20,24
Papillomaviridae,86,20,24
Papillomaviridae,85,20,10
Papillomaviridae,84,20,8
Papillomaviridae,83,20,7
Papillomaviridae,82,20,1
Papillomaviridae,81,20,1
Papillomaviridae,80,20,2
Papillomaviridae,79,20,1
Papillomaviridae,78,20,2
Papillomaviridae,100,16,729
Papillomaviridae,99,16,1018
Papillomaviridae,98,16,749
Papillomaviridae,97,16,579
Papillomaviridae,96,16,429
Papillomaviridae,95,16,427
Papillomaviridae,94,16,163
Papillomaviridae,93,16,109
Papillomaviridae,92,16,87
Papillomaviridae,91,16,93
Papillomaviridae,90,16,64
Papillomaviridae,89,16,73
Papillomaviridae,88,16,44
Papillomaviridae,87,16,40
Papillomaviridae,86,16,31
Papillomaviridae,85,16,26
Papillomaviridae,84,16,22
Papillomaviridae,83,16,24
Papillomaviridae,82,16,10
Papillomaviridae,81,16,8
Papillomaviridae,79,16,1
Papillomaviridae,78,16,1
Papillomaviridae,77,16,1
Papillomaviridae,76,16,1
Papillomaviridae,100,12,1949
Papillomaviridae,99,12,2650
Papillomaviridae,98,12,2345
Papillomaviridae,97,12,2000
Papillomaviridae,96,12,2063
Papillomaviridae,95,12,2847
Papillomaviridae,94,12,752
Papillomaviridae,93,12,212
Papillomaviridae,92,12,171
Papillomaviridae,91,12,150
Papillomaviridae,90,12,115
Papillomaviridae,89,12,100
Papillomaviridae,88,12,89
Papillomaviridae,87,12,81
Papillomaviridae,86,12,79
Papillomaviridae,85,12,81
Papillomaviridae,84,12,46
Papillomaviridae,83,12,21
Papillomaviridae,82,12,20
Papillomaviridae,81,12,11
Papillomaviridae,80,12,3
Papillomaviridae,79,12,6
Papillomaviridae,78,12,4
Papillomaviridae,77,12,1
Papillomaviridae,76,12,1
Papillomaviridae,100,8,7992
Papillomaviridae,99,8,7569
Papillomaviridae,98,8,5991
Papillomaviridae,97,8,4894
Papillomaviridae,96,8,7952
Papillomaviridae,95,8,19460
Papillomaviridae,94,8,8374
Papillomaviridae,93,8,1083
Papillomaviridae,92,8,620
Papillomaviridae,91,8,428
Papillomaviridae,90,8,372
Papillomaviridae,89,8,311
Papillomaviridae,88,8,277
Papillomaviridae,87,8,253
Papillomaviridae,86,8,207
Papillomaviridae,85,8,224
Papillomaviridae,84,8,139
Papillomaviridae,83,8,89
Papillomaviridae,82,8,60
Papillomaviridae,81,8,38
Papillomaviridae,80,8,28
Papillomaviridae,79,8,19
Papillomaviridae,78,8,7
Papillomaviridae,77,8,6
Papillomaviridae,76,8,3
Papillomaviridae,75,8,3
Papillomaviridae,100,4,102308
Papillomaviridae,99,4,20936
Papillomaviridae,98,4,11553
Papillomaviridae,97,4,17407
Papillomaviridae,96,4,16057
Papillomaviridae,95,4,27685
Papillomaviridae,94,4,51385
Papillomaviridae,93,4,4494
Papillomaviridae,92,4,2691
Papillomaviridae,91,4,1643
Papillomaviridae,90,4,1412
Papillomaviridae,89,4,1245
Papillomaviridae,88,4,1276
Papillomaviridae,87,4,1353
Papillomaviridae,86,4,1363
Papillomaviridae,85,4,1186
Papillomaviridae,84,4,1024
Papillomaviridae,83,4,761
Papillomaviridae,82,4,492
Papillomaviridae,81,4,333
Papillomaviridae,80,4,206
Papillomaviridae,79,4,128
Papillomaviridae,78,4,85
Papillomaviridae,77,4,47
Papillomaviridae,76,4,34
Papillomaviridae,75,4,18
Papillomaviridae,74,4,12
Papillomaviridae,73,4,4
Papillomaviridae,72,4,1
Papillomaviridae,71,4,3
Papillomaviridae,69,4,1
Papillomaviridae,100,0,105499
Papillomaviridae,99,0,10232
Papillomaviridae,98,0,17150
Papillomaviridae,97,0,46674
Papillomaviridae,96,0,14062
Papillomaviridae,95,0,13061
Papillomaviridae,94,0,83848
Papillomaviridae,93,0,7077
Papillomaviridae,92,0,9784
Papillomaviridae,91,0,7225
Papillomaviridae,90,0,6297
Papillomaviridae,89,0,6238
Papillomaviridae,88,0,6880
Papillomaviridae,87,0,5499
Papillomaviridae,86,0,3895
Papillomaviridae,85,0,5182
Papillomaviridae,84,0,2713
Papillomaviridae,83,0,2722
Papillomaviridae,82,0,1974
Papillomaviridae,81,0,1568
Papillomaviridae,80,0,1530
Papillomaviridae,79,0,1190
Papillomaviridae,78,0,1006
Papillomaviridae,77,0,790
Papillomaviridae,76,0,504
Papillomaviridae,75,0,525
Papillomaviridae,74,0,273
Papillomaviridae,73,0,219
Papillomaviridae,72,0,149
Papillomaviridae,71,0,88
Papillomaviridae,70,0,57
Papillomaviridae,69,0,37
Papillomaviridae,68,0,27
Papillomaviridae,67,0,28
Papillomaviridae,66,0,6
Papillomaviridae,65,0,3
Papillomaviridae,64,0,1
Paramyxoviridae,100,100,25
Paramyxoviridae,99,100,394
Paramyxoviridae,98,100,1091
Paramyxoviridae,97,100,399
Paramyxoviridae,96,100,264
Paramyxoviridae,95,100,126
Paramyxoviridae,94,100,20
Paramyxoviridae,93,100,32
Paramyxoviridae,92,100,64
Paramyxoviridae,91,100,92
Paramyxoviridae,90,100,18
Paramyxoviridae,89,100,20
Paramyxoviridae,88,100,6
Paramyxoviridae,87,100,2
Paramyxoviridae,100,96,7
Paramyxoviridae,99,96,17
Paramyxoviridae,98,96,85
Paramyxoviridae,97,96,37
Paramyxoviridae,96,96,21
Paramyxoviridae,95,96,13
Paramyxoviridae,94,96,4
Paramyxoviridae,93,96,7
Paramyxoviridae,92,96,8
Paramyxoviridae,91,96,20
Paramyxoviridae,90,96,9
Paramyxoviridae,89,96,13
Paramyxoviridae,88,96,3
Paramyxoviridae,87,96,3
Paramyxoviridae,86,96,1
Paramyxoviridae,83,96,1
Paramyxoviridae,99,92,12
Paramyxoviridae,98,92,60
Paramyxoviridae,97,92,29
Paramyxoviridae,96,92,12
Paramyxoviridae,95,92,69
Paramyxoviridae,94,92,14
Paramyxoviridae,93,92,27
Paramyxoviridae,92,92,62
Paramyxoviridae,91,92,65
Paramyxoviridae,90,92,36
Paramyxoviridae,89,92,6
Paramyxoviridae,88,92,3
Paramyxoviridae,87,92,1
Paramyxoviridae,100,88,1
Paramyxoviridae,99,88,16
Paramyxoviridae,98,88,56
Paramyxoviridae,97,88,24
Paramyxoviridae,96,88,15
Paramyxoviridae,95,88,19
Paramyxoviridae,94,88,8
Paramyxoviridae,93,88,9
Paramyxoviridae,92,88,19
Paramyxoviridae,91,88,17
Paramyxoviridae,90,88,10
Paramyxoviridae,89,88,6
Paramyxoviridae,88,88,1
Paramyxoviridae,86,88,2
Paramyxoviridae,99,84,11
Paramyxoviridae,98,84,39
Paramyxoviridae,97,84,27
Paramyxoviridae,96,84,11
Paramyxoviridae,95,84,17
Paramyxoviridae,94,84,7
Paramyxoviridae,93,84,5
Paramyxoviridae,92,84,9
Paramyxoviridae,91,84,14
Paramyxoviridae,90,84,9
Paramyxoviridae,89,84,2
Paramyxoviridae,88,84,1
Paramyxoviridae,86,84,1
Paramyxoviridae,99,80,7
Paramyxoviridae,98,80,55
Paramyxoviridae,97,80,17
Paramyxoviridae,96,80,6
Paramyxoviridae,95,80,9
Paramyxoviridae,94,80,8
Paramyxoviridae,93,80,4
Paramyxoviridae,92,80,13
Paramyxoviridae,91,80,6
Paramyxoviridae,90,80,9
Paramyxoviridae,89,80,4
Paramyxoviridae,88,80,3
Paramyxoviridae,87,80,1
Paramyxoviridae,86,80,1
Paramyxoviridae,85,80,1
Paramyxoviridae,84,80,1
Paramyxoviridae,100,76,1
Paramyxoviridae,99,76,9
Paramyxoviridae,98,76,46
Paramyxoviridae,97,76,18
Paramyxoviridae,96,76,7
Paramyxoviridae,95,76,9
Paramyxoviridae,94,76,9
Paramyxoviridae,93,76,3
Paramyxoviridae,92,76,7
Paramyxoviridae,91,76,6
Paramyxoviridae,90,76,1
Paramyxoviridae,89,76,2
Paramyxoviridae,84,76,1
Paramyxoviridae,99,72,7
Paramyxoviridae,98,72,49
Paramyxoviridae,97,72,19
Paramyxoviridae,96,72,9
Paramyxoviridae,95,72,13
Paramyxoviridae,94,72,10
Paramyxoviridae,93,72,3
Paramyxoviridae,92,72,4
Paramyxoviridae,91,72,6
Paramyxoviridae,90,72,3
Paramyxoviridae,89,72,5
Paramyxoviridae,88,72,1
Paramyxoviridae,99,68,9
Paramyxoviridae,98,68,45
Paramyxoviridae,97,68,28
Paramyxoviridae,96,68,5
Paramyxoviridae,95,68,7
Paramyxoviridae,94,68,11
Paramyxoviridae,93,68,3
Paramyxoviridae,92,68,8
Paramyxoviridae,91,68,8
Paramyxoviridae,90,68,5
Paramyxoviridae,88,68,1
Paramyxoviridae,87,68,2
Paramyxoviridae,85,68,1
Paramyxoviridae,100,64,1
Paramyxoviridae,99,64,11
Paramyxoviridae,98,64,59
Paramyxoviridae,97,64,29
Paramyxoviridae,96,64,15
Paramyxoviridae,95,64,20
Paramyxoviridae,94,64,12
Paramyxoviridae,93,64,2
Paramyxoviridae,92,64,5
Paramyxoviridae,91,64,7
Paramyxoviridae,90,64,3
Paramyxoviridae,89,64,6
Paramyxoviridae,88,64,1
Paramyxoviridae,86,64,1
Paramyxoviridae,100,60,1
Paramyxoviridae,99,60,13
Paramyxoviridae,98,60,58
Paramyxoviridae,97,60,45
Paramyxoviridae,96,60,22
Paramyxoviridae,95,60,13
Paramyxoviridae,94,60,13
Paramyxoviridae,93,60,6
Paramyxoviridae,92,60,2
Paramyxoviridae,91,60,14
Paramyxoviridae,90,60,3
Paramyxoviridae,89,60,2
Paramyxoviridae,88,60,1
Paramyxoviridae,100,56,1
Paramyxoviridae,99,56,14
Paramyxoviridae,98,56,99
Paramyxoviridae,97,56,63
Paramyxoviridae,96,56,36
Paramyxoviridae,95,56,26
Paramyxoviridae,94,56,21
Paramyxoviridae,93,56,5
Paramyxoviridae,92,56,5
Paramyxoviridae,91,56,5
Paramyxoviridae,90,56,10
Paramyxoviridae,89,56,4
Paramyxoviridae,88,56,1
Paramyxoviridae,81,56,1
Paramyxoviridae,100,52,2
Paramyxoviridae,99,52,9
Paramyxoviridae,98,52,107
Paramyxoviridae,97,52,54
Paramyxoviridae,96,52,35
Paramyxoviridae,95,52,22
Paramyxoviridae,94,52,21
Paramyxoviridae,93,52,13
Paramyxoviridae,92,52,7
Paramyxoviridae,91,52,7
Paramyxoviridae,90,52,11
Paramyxoviridae,89,52,6
Paramyxoviridae,88,52,1
Paramyxoviridae,85,52,2
Paramyxoviridae,99,48,11
Paramyxoviridae,98,48,110
Paramyxoviridae,97,48,32
Paramyxoviridae,96,48,29
Paramyxoviridae,95,48,19
Paramyxoviridae,94,48,18
Paramyxoviridae,93,48,12
Paramyxoviridae,92,48,9
Paramyxoviridae,91,48,9
Paramyxoviridae,90,48,7
Paramyxoviridae,89,48,5
Paramyxoviridae,88,48,1
Paramyxoviridae,86,48,1
Paramyxoviridae,100,44,1
Paramyxoviridae,99,44,17
Paramyxoviridae,98,44,78
Paramyxoviridae,97,44,40
Paramyxoviridae,96,44,20
Paramyxoviridae,95,44,18
Paramyxoviridae,94,44,22
Paramyxoviridae,93,44,13
Paramyxoviridae,92,44,13
Paramyxoviridae,91,44,8
Paramyxoviridae,90,44,7
Paramyxoviridae,89,44,7
Paramyxoviridae,88,44,3
Paramyxoviridae,87,44,2
Paramyxoviridae,85,44,1
Paramyxoviridae,100,40,1
Paramyxoviridae,99,40,16
Paramyxoviridae,98,40,78
Paramyxoviridae,97,40,46
Paramyxoviridae,96,40,14
Paramyxoviridae,95,40,14
Paramyxoviridae,94,40,11
Paramyxoviridae,93,40,16
Paramyxoviridae,92,40,12
Paramyxoviridae,91,40,5
Paramyxoviridae,90,40,10
Paramyxoviridae,89,40,5
Paramyxoviridae,88,40,1
Paramyxoviridae,87,40,1
Paramyxoviridae,85,40,1
Paramyxoviridae,100,36,3
Paramyxoviridae,99,36,11
Paramyxoviridae,98,36,72
Paramyxoviridae,97,36,55
Paramyxoviridae,96,36,20
Paramyxoviridae,95,36,11
Paramyxoviridae,94,36,8
Paramyxoviridae,93,36,6
Paramyxoviridae,92,36,13
Paramyxoviridae,91,36,9
Paramyxoviridae,90,36,10
Paramyxoviridae,89,36,6
Paramyxoviridae,88,36,3
Paramyxoviridae,100,32,3
Paramyxoviridae,99,32,13
Paramyxoviridae,98,32,75
Paramyxoviridae,97,32,79
Paramyxoviridae,96,32,23
Paramyxoviridae,95,32,12
Paramyxoviridae,94,32,11
Paramyxoviridae,93,32,10
Paramyxoviridae,92,32,6
Paramyxoviridae,91,32,10
Paramyxoviridae,90,32,4
Paramyxoviridae,89,32,8
Paramyxoviridae,88,32,4
Paramyxoviridae,87,32,1
Paramyxoviridae,100,28,3
Paramyxoviridae,99,28,19
Paramyxoviridae,98,28,98
Paramyxoviridae,97,28,63
Paramyxoviridae,96,28,31
Paramyxoviridae,95,28,13
Paramyxoviridae,94,28,11
Paramyxoviridae,93,28,9
Paramyxoviridae,92,28,14
Paramyxoviridae,91,28,12
Paramyxoviridae,90,28,13
Paramyxoviridae,89,28,7
Paramyxoviridae,88,28,4
Paramyxoviridae,87,28,2
Paramyxoviridae,86,28,1
Paramyxoviridae,83,28,1
Paramyxoviridae,82,28,1
Paramyxoviridae,100,24,6
Paramyxoviridae,99,24,23
Paramyxoviridae,98,24,82
Paramyxoviridae,97,24,66
Paramyxoviridae,96,24,23
Paramyxoviridae,95,24,23
Paramyxoviridae,94,24,12
Paramyxoviridae,93,24,10
Paramyxoviridae,92,24,19
Paramyxoviridae,91,24,21
Paramyxoviridae,90,24,18
Paramyxoviridae,89,24,5
Paramyxoviridae,88,24,7
Paramyxoviridae,87,24,1
Paramyxoviridae,83,24,1
Paramyxoviridae,100,20,23
Paramyxoviridae,99,20,35
Paramyxoviridae,98,20,94
Paramyxoviridae,97,20,63
Paramyxoviridae,96,20,31
Paramyxoviridae,95,20,13
Paramyxoviridae,94,20,11
Paramyxoviridae,93,20,9
Paramyxoviridae,92,20,8
Paramyxoviridae,91,20,19
Paramyxoviridae,90,20,9
Paramyxoviridae,89,20,12
Paramyxoviridae,88,20,8
Paramyxoviridae,87,20,1
Paramyxoviridae,85,20,1
Paramyxoviridae,81,20,1
Paramyxoviridae,100,16,87
Paramyxoviridae,99,16,61
Paramyxoviridae,98,16,112
Paramyxoviridae,97,16,64
Paramyxoviridae,96,16,33
Paramyxoviridae,95,16,26
Paramyxoviridae,94,16,21
Paramyxoviridae,93,16,26
Paramyxoviridae,92,16,34
Paramyxoviridae,91,16,20
Paramyxoviridae,90,16,10
Paramyxoviridae,89,16,15
Paramyxoviridae,88,16,6
Paramyxoviridae,87,16,1
Paramyxoviridae,86,16,1
Paramyxoviridae,85,16,2
Paramyxoviridae,83,16,1
Paramyxoviridae,82,16,1
Paramyxoviridae,100,12,302
Paramyxoviridae,99,12,111
Paramyxoviridae,98,12,169
Paramyxoviridae,97,12,142
Paramyxoviridae,96,12,113
Paramyxoviridae,95,12,103
Paramyxoviridae,94,12,90
Paramyxoviridae,93,12,84
Paramyxoviridae,92,12,72
Paramyxoviridae,91,12,40
Paramyxoviridae,90,12,22
Paramyxoviridae,89,12,19
Paramyxoviridae,88,12,20
Paramyxoviridae,87,12,3
Paramyxoviridae,86,12,3
Paramyxoviridae,85,12,2
Paramyxoviridae,84,12,3
Paramyxoviridae,81,12,1
Paramyxoviridae,100,8,1200
Paramyxoviridae,99,8,678
Paramyxoviridae,98,8,647
Paramyxoviridae,97,8,600
Paramyxoviridae,96,8,513
Paramyxoviridae,95,8,669
Paramyxoviridae,94,8,668
Paramyxoviridae,93,8,615
Paramyxoviridae,92,8,451
Paramyxoviridae,91,8,260
Paramyxoviridae,90,8,175
Paramyxoviridae,89,8,89
Paramyxoviridae,88,8,40
Paramyxoviridae,87,8,23
Paramyxoviridae,86,8,23
Paramyxoviridae,85,8,13
Paramyxoviridae,84,8,4
Paramyxoviridae,83,8,6
Paramyxoviridae,82,8,3
Paramyxoviridae,80,8,2
Paramyxoviridae,100,4,17091
Paramyxoviridae,99,4,6228
Paramyxoviridae,98,4,4526
Paramyxoviridae,97,4,8234
Paramyxoviridae,96,4,5688
Paramyxoviridae,95,4,4212
Paramyxoviridae,94,4,5318
Paramyxoviridae,93,4,5573
Paramyxoviridae,92,4,9139
Paramyxoviridae,91,4,10938
Paramyxoviridae,90,4,19171
Paramyxoviridae,89,4,16374
Paramyxoviridae,88,4,17625
Paramyxoviridae,87,4,6571
Paramyxoviridae,86,4,3863
Paramyxoviridae,85,4,2854
Paramyxoviridae,84,4,2099
Paramyxoviridae,83,4,1347
Paramyxoviridae,82,4,861
Paramyxoviridae,81,4,513
Paramyxoviridae,80,4,298
Paramyxoviridae,79,4,191
Paramyxoviridae,78,4,114
Paramyxoviridae,77,4,70
Paramyxoviridae,76,4,30
Paramyxoviridae,75,4,26
Paramyxoviridae,74,4,13
Paramyxoviridae,73,4,3
Paramyxoviridae,70,4,3
Paramyxoviridae,100,0,40262
Paramyxoviridae,99,0,1996
Paramyxoviridae,98,0,4392
Paramyxoviridae,97,0,24473
Paramyxoviridae,96,0,7218
Paramyxoviridae,95,0,5666
Paramyxoviridae,94,0,20497
Paramyxoviridae,93,0,6031
Paramyxoviridae,92,0,19871
Paramyxoviridae,91,0,11151
Paramyxoviridae,90,0,31725
Paramyxoviridae,89,0,16633
Paramyxoviridae,88,0,47399
Paramyxoviridae,87,0,11774
Paramyxoviridae,86,0,4477
Paramyxoviridae,85,0,4441
Paramyxoviridae,84,0,2016
Paramyxoviridae,83,0,3163
Paramyxoviridae,82,0,1576
Paramyxoviridae,81,0,1524
Paramyxoviridae,80,0,1625
Paramyxoviridae,79,0,1188
Paramyxoviridae,78,0,878
Paramyxoviridae,77,0,1051
Paramyxoviridae,76,0,573
Paramyxoviridae,75,0,399
Paramyxoviridae,74,0,259
Paramyxoviridae,73,0,215
Paramyxoviridae,72,0,176
Paramyxoviridae,71,0,144
Paramyxoviridae,70,0,84
Paramyxoviridae,69,0,81
Paramyxoviridae,68,0,59
Paramyxoviridae,67,0,29
Paramyxoviridae,66,0,11
Paramyxoviridae,65,0,4
Paramyxoviridae,64,0,4
Paramyxoviridae,63,0,1
Parvoviridae,100,100,1
Parvoviridae,99,100,72
Parvoviridae,98,100,114
Parvoviridae,97,100,104
Parvoviridae,96,100,76
Parvoviridae,95,100,60
Parvoviridae,94,100,95
Parvoviridae,93,100,58
Parvoviridae,92,100,34
Parvoviridae,91,100,23
Parvoviridae,90,100,16
Parvoviridae,89,100,19
Parvoviridae,88,100,9
Parvoviridae,87,100,4
Parvoviridae,85,100,1
Parvoviridae,100,96,2
Parvoviridae,99,96,25
Parvoviridae,98,96,46
Parvoviridae,97,96,56
Parvoviridae,96,96,27
Parvoviridae,95,96,28
Parvoviridae,94,96,35
Parvoviridae,93,96,22
Parvoviridae,92,96,19
Parvoviridae,91,96,8
Parvoviridae,90,96,5
Parvoviridae,89,96,16
Parvoviridae,88,96,4
Parvoviridae,86,96,1
Parvoviridae,100,92,228
Parvoviridae,99,92,68
Parvoviridae,98,92,43
Parvoviridae,97,92,25
Parvoviridae,96,92,41
Parvoviridae,95,92,40
Parvoviridae,94,92,34
Parvoviridae,93,92,36
Parvoviridae,92,92,17
Parvoviridae,91,92,5
Parvoviridae,90,92,13
Parvoviridae,89,92,7
Parvoviridae,88,92,5
Parvoviridae,87,92,1
Parvoviridae,100,88,78
Parvoviridae,99,88,26
Parvoviridae,98,88,46
Parvoviridae,97,88,18
Parvoviridae,96,88,25
Parvoviridae,95,88,26
Parvoviridae,94,88,16
Parvoviridae,93,88,12
Parvoviridae,92,88,11
Parvoviridae,91,88,15
Parvoviridae,90,88,11
Parvoviridae,89,88,9
Parvoviridae,88,88,7
Parvoviridae,87,88,3
Parvoviridae,86,88,1
Parvoviridae,85,88,1
Parvoviridae,100,84,35
Parvoviridae,99,84,20
Parvoviridae,98,84,36
Parvoviridae,97,84,23
Parvoviridae,96,84,22
Parvoviridae,95,84,24
Parvoviridae,94,84,16
Parvoviridae,93,84,11
Parvoviridae,92,84,8
Parvoviridae,91,84,7
Parvoviridae,90,84,7
Parvoviridae,89,84,12
Parvoviridae,88,84,1
Parvoviridae,87,84,5
Parvoviridae,100,80,38
Parvoviridae,99,80,33
Parvoviridae,98,80,21
Parvoviridae,97,80,17
Parvoviridae,96,80,24
Parvoviridae,95,80,18
Parvoviridae,94,80,12
Parvoviridae,93,80,14
Parvoviridae,92,80,20
Parvoviridae,91,80,14
Parvoviridae,90,80,7
Parvoviridae,89,80,6
Parvoviridae,88,80,1
Parvoviridae,87,80,4
Parvoviridae,86,80,5
Parvoviridae,100,76,47
Parvoviridae,99,76,215
Parvoviridae,98,76,72
Parvoviridae,97,76,19
Parvoviridae,96,76,13
Parvoviridae,95,76,13
Parvoviridae,94,76,11
Parvoviridae,93,76,11
Parvoviridae,92,76,7
Parvoviridae,91,76,8
Parvoviridae,90,76,9
Parvoviridae,89,76,5
Parvoviridae,88,76,5
Parvoviridae,87,76,10
Parvoviridae,86,76,5
Parvoviridae,100,72,18
Parvoviridae,99,72,259
Parvoviridae,98,72,125
Parvoviridae,97,72,79
Parvoviridae,96,72,10
Parvoviridae,95,72,14
Parvoviridae,94,72,14
Parvoviridae,93,72,9
Parvoviridae,92,72,14
Parvoviridae,91,72,5
Parvoviridae,90,72,19
Parvoviridae,89,72,6
Parvoviridae,88,72,7
Parvoviridae,87,72,12
Parvoviridae,86,72,8
Parvoviridae,85,72,2
Parvoviridae,100,68,12
Parvoviridae,99,68,63
Parvoviridae,98,68,67
Parvoviridae,97,68,29
Parvoviridae,96,68,20
Parvoviridae,95,68,17
Parvoviridae,94,68,18
Parvoviridae,93,68,12
Parvoviridae,92,68,10
Parvoviridae,91,68,4
Parvoviridae,90,68,51
Parvoviridae,89,68,13
Parvoviridae,88,68,4
Parvoviridae,87,68,11
Parvoviridae,86,68,5
Parvoviridae,85,68,1
Parvoviridae,100,64,6
Parvoviridae,99,64,53
Parvoviridae,98,64,65
Parvoviridae,97,64,22
